Cuenca;Estación;Fecha;Hora;Temperatura (°C);Temp Punto Rocio
84;193;13/11/2019;1200;26.4;15.5
84;193;13/11/2019;1300;26.1;16.6
84;193;13/11/2019;1400;24.5;18.6
84;193;13/11/2019;1500;22.9;19.3
84;193;13/11/2019;1600;21.6;18.9
84;193;13/11/2019;1700;19.9;18.1
84;193;13/11/2019;1800;19.4;17.7
84;193;13/11/2019;1900;19.6;17.8
84;193;13/11/2019;2000;19.7;17.8
84;193;13/11/2019;2100;19.2;18.2
84;193;13/11/2019;2200;20.4;16.3
84;193;13/11/2019;2300;20.8;15.9
84;193;13/11/2019;2400;20.5;15.7
84;193;14/11/2019;100;20.1;15.4
84;193;14/11/2019;200;19.4;15.5
84;193;14/11/2019;300;18.7;15.3
84;193;14/11/2019;400;17.6;16.0
84;193;14/11/2019;500;19.5;15.0
84;193;14/11/2019;600;19.3;15.0
84;193;14/11/2019;700;20.2;15.2
84;193;14/11/2019;800;21.6;15.7
84;193;14/11/2019;900;22.3;16.2
84;193;14/11/2019;1000;22.6;16.9
84;193;14/11/2019;1100;23.6;17.7
84;193;14/11/2019;1200;25.1;18.5
84;193;14/11/2019;1300;24.3;18.8
84;193;14/11/2019;1400;22.5;19.7
84;193;14/11/2019;1500;21.9;19.3
84;193;14/11/2019;1600;20.8;19.0
84;193;14/11/2019;1700;19.9;18.9
84;193;14/11/2019;1800;19.6;18.8
84;193;14/11/2019;1900;19.5;18.6
84;193;14/11/2019;2000;19.4;18.7
84;193;14/11/2019;2100;18.9;18.4
84;193;14/11/2019;2200;18.6;18.0
84;193;14/11/2019;2300;18.4;17.7
84;193;14/11/2019;2400;18.5;17.0
84;193;15/11/2019;100;18.1;16.6
84;193;15/11/2019;200;18.1;16.3
84;193;15/11/2019;300;18.6;16.2
84;193;15/11/2019;400;18.9;16.1
84;193;15/11/2019;500;18.9;16.0
84;193;15/11/2019;600;18.9;16.0
84;193;15/11/2019;700;20.2;16.3
84;193;15/11/2019;800;22.1;16.9
84;193;15/11/2019;900;24.1;16.6
84;193;15/11/2019;1000;25.3;15.9
84;193;15/11/2019;1100;26.5;15.9
84;193;15/11/2019;1200;25.7;16.9
84;193;15/11/2019;1300;24.1;17.7
84;193;15/11/2019;1400;24.9;17.6
84;193;15/11/2019;1500;23.6;20.0
84;193;15/11/2019;1600;21.1;19.9
84;193;15/11/2019;1700;20.3;19.2
84;193;15/11/2019;1800;20.3;19.5
84;193;15/11/2019;1900;20.4;19.0
84;193;15/11/2019;2000;20.7;17.5
84;193;15/11/2019;2100;20.5;17.5
84;193;15/11/2019;2200;20.2;17.2
84;193;15/11/2019;2300;20.4;17.2
84;193;15/11/2019;2400;20.2;17.0
84;193;16/11/2019;100;19.9;16.8
84;193;16/11/2019;200;20.0;16.5
84;193;16/11/2019;300;19.4;16.5
84;193;16/11/2019;400;20.0;16.3
84;193;16/11/2019;500;19.8;16.2
84;193;16/11/2019;600;19.6;16.1
84;193;16/11/2019;700;20.8;16.5
84;193;16/11/2019;800;22.0;16.9
84;193;16/11/2019;900;23.6;17.1
84;193;16/11/2019;1000;24.7;17.2
84;193;16/11/2019;1100;24.5;17.3
84;193;16/11/2019;1200;25.4;17.3
84;193;16/11/2019;1300;25.7;17.1
84;193;16/11/2019;1400;26.7;17.6
84;193;16/11/2019;1500;25.9;17.4
84;193;16/11/2019;1600;24.1;17.4
84;193;16/11/2019;1700;22.5;18.4
84;193;16/11/2019;1800;22.1;17.3
84;193;16/11/2019;1900;22.2;17.3
84;193;16/11/2019;2000;21.7;17.3
84;193;16/11/2019;2100;21.2;16.8
84;193;16/11/2019;2200;21.0;16.8
84;193;16/11/2019;2300;20.6;16.7
84;193;16/11/2019;2400;20.3;16.6
84;193;17/11/2019;100;19.6;16.5
84;193;17/11/2019;200;19.3;16.1
84;193;17/11/2019;300;19.7;15.6
84;193;17/11/2019;400;19.1;15.7
84;193;17/11/2019;500;19.0;15.5
84;193;17/11/2019;600;19.3;15.0
84;193;17/11/2019;700;20.1;15.5
84;193;17/11/2019;800;22.6;16.1
84;193;17/11/2019;900;24.1;16.8
84;193;17/11/2019;1000;23.5;17.2
84;193;17/11/2019;1100;24.1;17.1
84;193;17/11/2019;1200;22.4;17.9
84;193;17/11/2019;1300;23.4;17.5
84;193;17/11/2019;1400;24.4;17.0
84;193;17/11/2019;1500;24.7;16.9
84;193;17/11/2019;1600;21.2;16.8
84;193;17/11/2019;1700;20.7;16.6
84;193;17/11/2019;1800;20.8;15.6
84;193;17/11/2019;1900;20.1;14.8
84;193;17/11/2019;2000;20.0;14.9
84;193;17/11/2019;2100;19.8;14.8
84;193;17/11/2019;2200;19.8;14.5
84;193;17/11/2019;2300;19.5;14.6
84;193;17/11/2019;2400;19.3;14.6
84;193;18/11/2019;100;19.1;14.6
84;193;18/11/2019;200;18.1;14.3
84;193;18/11/2019;300;19.0;14.6
84;193;18/11/2019;400;19.2;15.4
84;193;18/11/2019;500;19.1;15.2
84;193;18/11/2019;600;19.2;14.8
84;193;18/11/2019;700;19.5;15.3
84;193;18/11/2019;800;19.5;16.1
84;193;18/11/2019;900;21.8;15.9
84;193;18/11/2019;1000;24.0;16.5
84;193;18/11/2019;1100;25.3;16.6
84;193;18/11/2019;1200;25.6;16.5
84;193;18/11/2019;1300;25.1;16.7
84;193;18/11/2019;1400;26.1;16.6
84;193;18/11/2019;1500;25.4;16.5
84;193;18/11/2019;1600;21.7;19.0
84;193;18/11/2019;1700;20.4;18.5
84;193;18/11/2019;1800;19.6;18.4
84;193;18/11/2019;1900;19.6;18.4
84;193;18/11/2019;2000;19.4;17.3
84;193;18/11/2019;2100;19.9;16.7
84;193;18/11/2019;2200;20.1;16.3
84;193;18/11/2019;2300;18.9;17.8
84;193;18/11/2019;2400;18.3;17.7
84;193;19/11/2019;100;17.7;17.2
84;193;19/11/2019;200;17.0;16.0
84;193;19/11/2019;300;16.7;15.3
84;193;19/11/2019;400;16.6;15.0
84;193;19/11/2019;500;16.8;15.2
84;193;19/11/2019;600;18.8;15.3
84;193;19/11/2019;700;19.8;15.5
84;193;19/11/2019;800;21.0;16.2
84;193;19/11/2019;900;21.7;16.4
84;193;19/11/2019;1000;22.3;16.4
84;193;19/11/2019;1100;23.0;16.5
84;193;19/11/2019;1200;24.0;16.7
84;193;19/11/2019;1300;24.9;16.8
84;193;19/11/2019;1400;23.4;17.1
84;193;19/11/2019;1500;22.7;16.9
84;193;19/11/2019;1600;21.9;16.5
84;193;19/11/2019;1700;21.5;16.3
84;193;19/11/2019;1800;20.8;16.5
84;193;19/11/2019;1900;20.5;16.5
84;193;19/11/2019;2000;20.2;16.5
84;193;19/11/2019;2100;20.3;16.5
84;193;19/11/2019;2200;20.2;16.4
84;193;19/11/2019;2300;20.0;16.5
84;193;19/11/2019;2400;20.0;16.3
84;193;20/11/2019;100;20.3;16.4
84;193;20/11/2019;200;20.4;16.5
84;193;20/11/2019;300;20.2;16.5
84;193;20/11/2019;400;20.1;16.0
84;193;20/11/2019;500;19.9;16.1
84;193;20/11/2019;600;19.9;16.1
84;193;20/11/2019;700;20.8;16.3
84;193;20/11/2019;800;21.6;16.1
84;193;20/11/2019;900;22.7;16.4
84;193;20/11/2019;1000;24.0;16.3
84;193;20/11/2019;1100;24.0;17.4
84;193;20/11/2019;1200;22.4;18.7
84;193;20/11/2019;1300;22.7;18.5
84;193;20/11/2019;1400;23.9;17.8
84;193;20/11/2019;1500;24.1;18.6
84;193;20/11/2019;1600;23.3;18.7
84;193;20/11/2019;1700;22.0;17.9
84;193;20/11/2019;1800;20.4;19.1
84;193;20/11/2019;1900;19.8;18.8
84;193;20/11/2019;2000;19.9;16.8
84;193;20/11/2019;2100;20.4;16.1
84;193;20/11/2019;2200;19.7;15.6
84;193;20/11/2019;2300;19.5;14.9
84;193;20/11/2019;2400;19.5;14.5
84;193;21/11/2019;100;19.1;14.1
84;193;21/11/2019;200;18.6;13.8
84;193;21/11/2019;300;18.5;13.5
84;193;21/11/2019;400;18.2;13.3
84;193;21/11/2019;500;17.5;13.3
84;193;21/11/2019;600;17.8;13.1
84;193;21/11/2019;700;19.2;13.2
84;193;21/11/2019;800;20.8;14.1
84;193;21/11/2019;900;22.8;13.9
84;193;21/11/2019;1000;24.3;14.4
84;193;21/11/2019;1100;25.4;14.7
84;193;21/11/2019;1200;26.2;15.0
84;193;21/11/2019;1300;26.7;15.1
84;193;21/11/2019;1400;25.7;17.3
84;193;21/11/2019;1500;24.8;19.3
84;193;21/11/2019;1600;24.0;19.5
84;193;21/11/2019;1700;22.5;19.5
84;193;21/11/2019;1800;20.9;19.3
84;193;21/11/2019;1900;20.4;19.1
84;193;21/11/2019;2000;19.8;17.7
84;193;21/11/2019;2100;20.5;16.3
84;193;21/11/2019;2200;20.0;16.0
84;193;21/11/2019;2300;19.7;15.4
84;193;21/11/2019;2400;19.1;15.1
84;193;22/11/2019;100;18.6;15.0
84;193;22/11/2019;200;18.7;14.4
84;193;22/11/2019;300;18.6;13.9
84;193;22/11/2019;400;18.3;13.6
84;193;22/11/2019;500;18.2;13.7
84;193;22/11/2019;600;18.0;13.4
84;193;22/11/2019;700;19.5;13.5
84;193;22/11/2019;800;21.1;13.4
84;193;22/11/2019;900;23.6;14.1
84;193;22/11/2019;1000;25.2;13.7
84;193;22/11/2019;1100;25.4;15.6
84;193;22/11/2019;1200;25.1;17.8
84;193;22/11/2019;1300;25.2;17.9
84;193;22/11/2019;1400;25.3;18.4
84;193;22/11/2019;1500;24.4;18.7
84;193;22/11/2019;1600;23.7;19.0
84;193;22/11/2019;1700;21.7;19.4
84;193;22/11/2019;1800;20.8;19.1
84;193;22/11/2019;1900;20.5;19.2
84;193;22/11/2019;2000;20.2;18.9
84;193;22/11/2019;2100;19.8;18.7
84;193;22/11/2019;2200;19.1;18.3
84;193;22/11/2019;2300;19.4;16.6
84;193;22/11/2019;2400;19.7;15.5
84;193;23/11/2019;100;19.4;15.1
84;193;23/11/2019;200;19.3;14.3
84;193;23/11/2019;300;19.1;14.1
84;193;23/11/2019;400;18.6;14.3
84;193;23/11/2019;500;18.2;14.1
84;193;23/11/2019;600;18.6;13.7
84;193;23/11/2019;700;19.9;13.2
84;193;23/11/2019;800;21.6;13.7
84;193;23/11/2019;900;23.5;14.5
84;193;23/11/2019;1000;24.9;14.6
84;193;23/11/2019;1100;26.2;14.3
84;193;23/11/2019;1200;27.0;14.3
84;193;23/11/2019;1300;25.6;18.1
84;193;23/11/2019;1400;25.4;18.9
84;193;23/11/2019;1500;25.2;19.1
84;193;23/11/2019;1600;24.4;19.4
84;193;23/11/2019;1700;22.7;19.3
84;193;23/11/2019;1800;21.5;19.3
84;193;23/11/2019;1900;20.9;17.7
84;193;23/11/2019;2000;20.8;16.3
84;193;23/11/2019;2100;20.4;15.5
84;193;23/11/2019;2200;19.9;15.0
84;193;23/11/2019;2300;19.7;14.6
84;193;23/11/2019;2400;19.4;14.3
84;193;24/11/2019;100;18.9;13.9
84;193;24/11/2019;200;19.1;13.7
84;193;24/11/2019;300;18.9;13.2
84;193;24/11/2019;400;18.9;13.3
84;193;24/11/2019;500;18.1;13.4
84;193;24/11/2019;600;18.1;13.2
84;193;24/11/2019;700;19.5;13.7
84;193;24/11/2019;800;21.5;13.6
84;193;24/11/2019;900;24.0;14.6
84;193;24/11/2019;1000;25.1;15.0
84;193;24/11/2019;1100;23.8;15.5
84;193;24/11/2019;1200;24.1;15.8
84;193;24/11/2019;1300;25.7;16.0
84;193;24/11/2019;1400;26.0;16.0
84;193;24/11/2019;1500;25.3;16.2
84;193;24/11/2019;1600;24.1;16.6
84;193;24/11/2019;1700;22.2;16.6
84;193;24/11/2019;1800;20.5;15.4
84;193;24/11/2019;1900;20.1;15.1
84;193;24/11/2019;2000;19.9;15.3
84;193;24/11/2019;2100;20.0;15.4
84;193;24/11/2019;2200;19.8;14.9
84;193;24/11/2019;2300;19.4;14.2
84;193;24/11/2019;2400;19.2;14.0
84;193;25/11/2019;100;19.7;13.8
84;193;25/11/2019;200;19.6;14.1
84;193;25/11/2019;300;19.5;14.0
84;193;25/11/2019;400;19.6;14.3
84;193;25/11/2019;500;19.2;15.0
84;193;25/11/2019;600;19.2;15.3
84;193;25/11/2019;700;19.9;15.5
84;193;25/11/2019;800;20.4;15.6
84;193;25/11/2019;900;21.4;15.5
84;193;25/11/2019;1000;22.4;16.2
84;193;25/11/2019;1100;23.2;16.7
84;193;25/11/2019;1200;23.7;16.9
84;193;25/11/2019;1300;24.2;16.6
84;193;25/11/2019;1400;23.9;16.4
84;193;25/11/2019;1500;23.1;16.6
84;193;25/11/2019;1600;22.5;16.4
84;193;25/11/2019;1700;22.0;16.4
84;193;25/11/2019;1800;20.8;16.2
84;193;25/11/2019;1900;20.3;16.2
84;193;25/11/2019;2000;20.3;15.9
84;193;25/11/2019;2100;19.9;16.0
84;193;25/11/2019;2200;20.0;16.0
84;193;25/11/2019;2300;19.8;15.9
84;193;25/11/2019;2400;19.8;15.9
84;193;26/11/2019;100;19.8;15.8
84;193;26/11/2019;200;19.8;15.8
84;193;26/11/2019;300;19.6;15.7
84;193;26/11/2019;400;19.7;15.6
84;193;26/11/2019;500;19.7;15.1
84;193;26/11/2019;600;20.0;14.6
84;193;26/11/2019;700;20.8;14.3
84;193;26/11/2019;800;21.8;14.5
84;193;26/11/2019;900;23.7;14.7
84;193;26/11/2019;1000;24.5;15.1
84;193;26/11/2019;1100;25.4;16.0
84;193;26/11/2019;1200;26.0;16.7
84;193;26/11/2019;1300;25.6;17.2
84;193;26/11/2019;1400;25.6;17.4
84;193;26/11/2019;1500;25.0;17.6
84;193;26/11/2019;1600;24.8;17.2
84;193;26/11/2019;1700;23.8;17.0
84;193;26/11/2019;1800;22.1;16.9
84;193;26/11/2019;1900;21.4;16.8
84;193;26/11/2019;2000;21.4;16.8
84;193;26/11/2019;2100;21.2;17.0
84;193;26/11/2019;2200;21.2;17.0
84;193;26/11/2019;2300;21.3;17.0
84;193;26/11/2019;2400;21.0;17.4
84;193;27/11/2019;100;21.3;17.2
84;193;27/11/2019;200;21.5;17.1
84;193;27/11/2019;300;21.5;17.3
84;193;27/11/2019;400;21.5;17.3
84;193;27/11/2019;500;21.6;17.6
84;193;27/11/2019;600;21.9;17.8
84;193;27/11/2019;700;22.2;17.7
84;193;27/11/2019;800;23.6;17.8
84;193;27/11/2019;900;24.1;18.1
84;193;27/11/2019;1000;25.6;18.1
84;193;27/11/2019;1100;25.8;18.2
84;193;27/11/2019;1200;25.7;17.7
84;193;27/11/2019;1300;24.6;17.4
84;193;27/11/2019;1400;23.9;17.8
84;193;27/11/2019;1500;25.1;17.9
84;193;27/11/2019;1600;25.1;18.0
84;193;27/11/2019;1700;24.3;18.4
84;193;27/11/2019;1800;23.4;18.6
84;193;27/11/2019;1900;23.2;18.6
84;193;27/11/2019;2000;22.9;18.3
84;193;27/11/2019;2100;22.5;18.2
84;193;27/11/2019;2200;22.3;18.0
84;193;27/11/2019;2300;21.9;18.0
84;193;27/11/2019;2400;22.3;18.2
84;193;28/11/2019;100;22.1;18.3
84;193;28/11/2019;200;22.0;17.9
84;193;28/11/2019;300;22.1;18.2
84;193;28/11/2019;400;21.6;18.4
84;193;28/11/2019;500;22.1;18.3
84;193;28/11/2019;600;22.2;17.9
84;193;28/11/2019;700;21.8;18.2
84;193;28/11/2019;800;20.3;18.9
84;193;28/11/2019;900;19.5;18.1
84;193;28/11/2019;1000;19.3;18.4
84;193;28/11/2019;1100;20.1;18.7
84;193;28/11/2019;1200;22.2;18.7
84;193;28/11/2019;1300;22.6;18.3
84;193;28/11/2019;1400;23.5;18.7
84;193;28/11/2019;1500;23.3;18.6
84;193;28/11/2019;1600;21.6;18.9
84;193;28/11/2019;1700;21.0;18.8
84;193;28/11/2019;1800;20.5;18.7
84;193;28/11/2019;1900;21.1;18.4
84;193;28/11/2019;2000;20.7;18.4
84;193;28/11/2019;2100;20.6;18.5
84;193;28/11/2019;2200;20.5;18.5
84;193;28/11/2019;2300;20.7;18.0
84;193;28/11/2019;2400;21.0;17.4
84;193;29/11/2019;100;19.3;16.6
84;193;29/11/2019;200;18.4;16.8
84;193;29/11/2019;300;19.3;16.0
84;193;29/11/2019;400;19.6;15.8
84;193;29/11/2019;500;19.8;15.7
84;193;29/11/2019;600;19.7;14.9
84;193;29/11/2019;700;20.1;16.1
84;193;29/11/2019;800;21.1;17.2
84;193;29/11/2019;900;22.1;17.4
84;193;29/11/2019;1000;23.0;17.3
84;193;29/11/2019;1100;24.4;17.2
84;193;29/11/2019;1200;25.2;17.7
84;193;29/11/2019;1300;23.4;17.8
84;193;29/11/2019;1400;22.2;18.3
84;193;29/11/2019;1500;21.7;17.9
84;193;29/11/2019;1600;21.8;17.5
84;193;29/11/2019;1700;21.5;17.5
84;193;29/11/2019;1800;21.0;17.0
84;193;29/11/2019;1900;20.5;16.8
84;193;29/11/2019;2000;20.7;16.8
84;193;29/11/2019;2100;20.6;16.8
84;193;29/11/2019;2200;20.7;16.5
84;193;29/11/2019;2300;20.8;15.9
84;193;29/11/2019;2400;20.4;16.0
84;193;30/11/2019;100;20.1;16.1
84;193;30/11/2019;200;19.7;15.8
84;193;30/11/2019;300;19.6;15.9
84;193;30/11/2019;400;19.8;15.7
84;193;30/11/2019;500;19.5;15.6
84;193;30/11/2019;600;19.0;14.7
84;193;30/11/2019;700;19.5;14.4
84;193;30/11/2019;800;19.8;14.7
84;193;30/11/2019;900;20.4;14.7
84;193;30/11/2019;1000;21.9;15.0
84;193;30/11/2019;1100;23.1;14.8
84;193;30/11/2019;1200;23.8;14.8
84;193;30/11/2019;1300;25.0;15.5
84;193;30/11/2019;1400;24.5;16.2
84;193;30/11/2019;1500;23.5;16.5
84;193;30/11/2019;1600;23.5;16.4
84;193;30/11/2019;1700;22.8;16.5
84;193;30/11/2019;1800;21.4;16.0
84;193;30/11/2019;1900;20.9;15.9
84;193;30/11/2019;2000;20.4;15.8
84;193;30/11/2019;2100;20.3;15.8
84;193;30/11/2019;2200;20.3;16.0
84;193;30/11/2019;2300;20.0;15.5
84;193;30/11/2019;2400;19.9;15.1
84;193;01/12/2019;100;19.6;15.0
84;193;01/12/2019;200;19.4;14.9
84;193;01/12/2019;300;19.2;14.7
84;193;01/12/2019;400;18.9;14.8
84;193;01/12/2019;500;18.5;14.8
84;193;01/12/2019;600;18.6;14.9
84;193;01/12/2019;700;19.7;15.1
84;193;01/12/2019;800;21.0;15.3
84;193;01/12/2019;900;22.9;15.5
84;193;01/12/2019;1000;24.2;15.5
84;193;01/12/2019;1100;25.4;16.0
84;193;01/12/2019;1200;26.2;16.3
84;193;01/12/2019;1300;26.6;16.8
84;193;01/12/2019;1400;26.5;17.1
84;193;01/12/2019;1500;25.1;17.2
84;193;01/12/2019;1600;24.2;17.2
84;193;01/12/2019;1700;22.9;17.6
84;193;01/12/2019;1800;21.8;17.8
84;193;01/12/2019;1900;21.0;17.7
84;193;01/12/2019;2000;20.5;16.1
84;193;01/12/2019;2100;20.2;16.0
84;193;01/12/2019;2200;20.1;15.7
84;193;01/12/2019;2300;20.2;15.4
84;193;01/12/2019;2400;19.7;15.8
84;193;02/12/2019;100;19.7;15.8
84;193;02/12/2019;200;19.5;15.4
84;193;02/12/2019;300;19.4;15.1
84;193;02/12/2019;400;19.1;15.0
84;193;02/12/2019;500;19.2;15.2
84;193;02/12/2019;600;19.1;15.3
84;193;02/12/2019;700;19.8;15.2
84;193;02/12/2019;800;21.8;15.8
84;193;02/12/2019;900;23.4;16.0
84;193;02/12/2019;1000;23.8;16.2
84;193;02/12/2019;1100;25.3;16.6
84;193;02/12/2019;1200;25.4;17.0
84;193;02/12/2019;1300;25.2;17.4
84;193;02/12/2019;1400;23.8;17.7
84;193;02/12/2019;1500;24.4;16.9
84;193;02/12/2019;1600;23.3;16.7
84;193;02/12/2019;1700;22.8;17.0
84;193;02/12/2019;1800;21.6;16.9
84;193;02/12/2019;1900;20.6;16.8
84;193;02/12/2019;2000;20.7;17.1
84;193;02/12/2019;2100;20.6;17.0
84;193;02/12/2019;2200;20.8;16.9
84;193;02/12/2019;2300;20.7;16.8
84;193;02/12/2019;2400;20.4;16.6
84;193;03/12/2019;100;20.6;16.4
84;193;03/12/2019;200;20.2;16.6
84;193;03/12/2019;300;20.2;16.5
84;193;03/12/2019;400;19.8;16.2
84;193;03/12/2019;500;19.8;16.3
84;193;03/12/2019;600;20.1;16.3
84;193;03/12/2019;700;20.4;16.4
84;193;03/12/2019;800;21.0;16.5
84;193;03/12/2019;900;22.2;16.7
84;193;03/12/2019;1000;22.9;16.9
84;193;03/12/2019;1100;23.4;17.1
84;193;03/12/2019;1200;24.2;17.4
84;193;03/12/2019;1300;25.5;17.1
84;193;03/12/2019;1400;24.2;16.5
84;193;03/12/2019;1500;23.3;16.5
84;193;03/12/2019;1600;22.6;16.3
84;193;03/12/2019;1700;22.2;16.1
84;193;03/12/2019;1800;21.5;16.3
84;193;03/12/2019;1900;20.8;16.2
84;193;03/12/2019;2000;20.4;16.4
84;193;03/12/2019;2100;20.7;16.2
84;193;03/12/2019;2200;20.3;16.4
84;193;03/12/2019;2300;19.9;16.0
84;193;03/12/2019;2400;19.1;15.7
84;193;04/12/2019;100;17.9;15.3
84;193;04/12/2019;200;18.2;15.0
84;193;04/12/2019;300;18.2;14.7
84;193;04/12/2019;400;18.3;14.5
84;193;04/12/2019;500;18.4;14.0
84;193;04/12/2019;600;18.2;14.0
84;193;04/12/2019;700;19.1;14.1
84;193;04/12/2019;900;22.5;14.6
84;193;04/12/2019;1000;24.0;15.0
84;193;04/12/2019;1100;25.1;15.5
84;193;04/12/2019;1200;26.1;16.0
84;193;04/12/2019;1300;26.4;16.2
84;193;04/12/2019;1400;24.8;16.2
84;193;04/12/2019;1500;23.7;16.0
84;193;04/12/2019;1600;23.3;16.5
84;193;04/12/2019;1700;22.2;16.3
84;193;04/12/2019;1800;21.0;16.1
84;193;04/12/2019;1900;20.2;16.3
84;193;04/12/2019;2000;20.0;16.6
84;193;04/12/2019;2100;20.2;16.4
84;193;04/12/2019;2200;20.2;16.4
84;193;04/12/2019;2300;20.4;16.3
84;193;04/12/2019;2400;20.4;16.5
84;193;05/12/2019;100;20.1;16.0
84;193;05/12/2019;200;19.7;15.8
84;193;05/12/2019;300;20.0;15.9
84;193;05/12/2019;400;19.7;16.0
84;193;05/12/2019;500;19.8;16.0
84;193;05/12/2019;600;20.0;16.3
84;193;05/12/2019;700;20.4;16.6
84;193;05/12/2019;800;21.5;16.7
84;193;05/12/2019;900;22.6;16.6
84;193;05/12/2019;1000;23.2;16.5
84;193;05/12/2019;1100;23.3;16.6
84;193;05/12/2019;1200;24.1;17.1
84;193;05/12/2019;1300;22.9;16.8
84;193;05/12/2019;1400;23.5;16.8
84;193;05/12/2019;1500;23.3;16.7
84;193;05/12/2019;1600;22.3;16.3
84;193;05/12/2019;1700;20.8;16.9
84;193;05/12/2019;1800;20.2;17.0
84;193;05/12/2019;1900;20.1;16.9
84;193;05/12/2019;2000;20.4;16.8
84;193;05/12/2019;2100;20.4;17.1
84;193;05/12/2019;2200;20.7;17.1
84;193;05/12/2019;2300;20.8;17.0
84;193;05/12/2019;2400;20.5;17.1
84;193;06/12/2019;100;20.3;16.7
84;193;06/12/2019;200;20.5;16.7
84;193;06/12/2019;300;20.6;16.6
84;193;06/12/2019;400;20.6;16.6
84;193;06/12/2019;500;20.8;16.7
84;193;06/12/2019;600;20.7;16.9
84;193;06/12/2019;700;21.0;17.0
84;193;06/12/2019;800;21.4;17.1
84;193;06/12/2019;900;19.9;17.5
84;193;06/12/2019;1000;20.2;17.2
84;193;06/12/2019;1100;20.4;17.1
84;193;06/12/2019;1200;19.9;16.7
84;193;06/12/2019;1300;20.0;17.0
84;193;06/12/2019;1400;20.4;16.4
84;193;06/12/2019;1500;21.1;15.8
84;193;06/12/2019;1600;21.1;15.9
84;193;06/12/2019;1700;20.9;15.6
84;193;06/12/2019;1800;21.0;15.4
84;193;06/12/2019;1900;21.0;15.5
84;193;06/12/2019;2000;20.3;15.9
84;193;06/12/2019;2100;20.4;15.9
84;193;06/12/2019;2200;20.1;16.0
84;193;06/12/2019;2300;20.0;15.7
84;193;06/12/2019;2400;19.6;15.6
84;193;07/12/2019;100;19.2;15.6
84;193;07/12/2019;200;19.2;15.5
84;193;07/12/2019;300;19.3;15.9
84;193;07/12/2019;400;19.6;16.0
84;193;07/12/2019;500;19.6;16.0
84;193;07/12/2019;600;19.3;15.7
84;193;07/12/2019;700;20.2;16.3
84;193;07/12/2019;800;22.0;17.0
84;193;07/12/2019;900;22.6;17.0
84;193;07/12/2019;1000;23.4;16.9
84;193;07/12/2019;1100;24.3;16.9
84;193;07/12/2019;1200;25.7;16.9
84;193;07/12/2019;1300;26.0;16.9
84;193;07/12/2019;1400;25.9;16.7
84;193;07/12/2019;1500;25.2;16.8
84;193;07/12/2019;1600;23.6;16.9
84;193;07/12/2019;1700;22.6;16.3
84;193;07/12/2019;1800;21.6;16.7
84;193;07/12/2019;1900;21.5;16.5
84;193;07/12/2019;2000;21.2;16.2
84;193;07/12/2019;2100;20.9;16.1
84;193;07/12/2019;2200;20.7;16.2
84;193;07/12/2019;2300;20.4;16.1
84;193;07/12/2019;2400;20.3;16.1
84;193;08/12/2019;100;20.1;15.9
84;193;08/12/2019;200;19.7;15.3
84;193;08/12/2019;300;19.7;15.4
84;193;08/12/2019;400;19.5;14.6
84;193;08/12/2019;500;19.4;14.3
84;193;08/12/2019;600;19.5;14.3
84;193;08/12/2019;700;19.8;14.2
84;193;08/12/2019;800;21.4;14.1
84;193;08/12/2019;900;22.4;15.1
84;193;08/12/2019;1000;23.4;15.7
84;193;08/12/2019;1100;23.7;16.2
84;193;08/12/2019;1200;24.1;16.2
84;193;08/12/2019;1300;24.2;16.3
84;193;08/12/2019;1400;24.0;16.4
84;193;08/12/2019;1500;24.6;16.4
84;193;08/12/2019;1600;23.6;16.4
84;193;08/12/2019;1700;22.1;15.8
84;193;08/12/2019;1800;20.6;13.6
84;193;08/12/2019;1900;20.2;13.1
84;193;08/12/2019;2000;20.5;12.9
84;193;08/12/2019;2100;20.6;12.4
84;193;08/12/2019;2200;20.9;11.1
84;193;08/12/2019;2300;20.5;11.1
84;193;08/12/2019;2400;20.0;12.0
84;193;09/12/2019;100;20.0;12.3
84;193;09/12/2019;200;20.1;12.2
84;193;09/12/2019;300;20.1;12.5
84;193;09/12/2019;400;20.0;12.7
84;193;09/12/2019;500;20.2;13.2
84;193;09/12/2019;600;20.0;13.7
84;193;09/12/2019;700;19.9;14.1
84;193;09/12/2019;800;21.2;15.3
84;193;09/12/2019;900;22.3;15.6
84;193;09/12/2019;1000;23.3;16.1
84;193;09/12/2019;1100;24.7;16.2
84;193;09/12/2019;1200;25.5;16.1
84;193;09/12/2019;1300;25.3;16.3
84;193;09/12/2019;1400;24.5;16.3
84;193;09/12/2019;1500;25.2;16.1
84;193;09/12/2019;1600;24.5;16.2
84;193;09/12/2019;1700;23.6;16.1
84;193;09/12/2019;1800;21.9;15.9
84;193;09/12/2019;1900;21.1;16.1
84;193;09/12/2019;2000;20.9;16.0
84;193;09/12/2019;2100;20.6;16.2
84;193;09/12/2019;2200;20.5;16.4
84;193;09/12/2019;2300;20.3;16.6
84;193;09/12/2019;2400;20.4;16.4
84;193;10/12/2019;100;20.1;16.4
84;193;10/12/2019;200;20.1;16.2
84;193;10/12/2019;300;20.0;15.7
84;193;10/12/2019;400;20.3;14.9
84;193;10/12/2019;500;19.7;14.8
84;193;10/12/2019;600;19.5;14.8
84;193;10/12/2019;700;20.5;14.9
84;193;10/12/2019;800;22.4;14.7
84;193;10/12/2019;900;23.7;15.1
